response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,[DO NOT READ] Refused,Bachelors' degree,Unknown,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,18 to 34,Unknown,Lower Bucks,85 percent or higher,Landline,1,0.8919,1.071,0.7223,1.0802,2018-10-26 23:44:26
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.97,1.2732,0.9658,1.2735,2018-10-26 23:45:11
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,50 to 85 percent,Landline,1,0.7546,0.9777,0.6553,1.01,2018-10-26 23:48:18
Rep,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9532,1.3293,0.9971,1.3311,2018-10-26 23:48:36
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.8425,1.0152,0.9511,1.0316,2018-10-26 23:51:54
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9294,1.0287,0.6653,1.0325,2018-10-26 23:54:18
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Lower Bucks,85 percent or higher,Cell,0.8889,0.8998,0.6143,0.3855,0.6016,2018-10-26 23:55:39
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Lower Bucks,85 percent or higher,Cell,1,0.9002,0.6971,0.3782,0.7022,2018-10-26 23:57:00
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Lower Bucks,50 to 85 percent,Landline,1,0.8047,0.7914,0.4108,0.8095,2018-10-26 23:57:36
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Lower Bucks,85 percent or higher,Landline,1,0.8716,1.0063,0.7514,1.0179,2018-10-26 23:58:21
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.6155,0.3253,0.6156,2018-10-26 23:58:57
Rep,50 to 64,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Already voted,or as a member of another political party,Nonwhite,50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9564,1.044,0.7646,1.052,2018-10-27 00:00:00
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Montgomery,Less than 50 percent,Cell,0.8889,0.4397,0.7333,1.1314,0.8057,2018-10-27 00:00:31
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Lower Bucks,85 percent or higher,Cell,1,0.97,0.8004,0.364,0.8006,2018-10-27 00:02:28
Dem,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Montgomery,50 to 85 percent,Cell,0,0.7377,1.5643,1.35,1.252,2018-10-27 00:03:40
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Lower Bucks,85 percent or higher,Cell,1,0.97,0.6024,0.2511,0.598,2018-10-27 00:06:58
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.6361,0.8256,0.6762,0.8774,2018-10-27 00:07:43
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.97,0.6155,0.3253,0.6156,2018-10-27 00:08:01
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6188,1.9326,2.2945,1.9641,2018-10-27 00:08:46
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",35 to 49,White,Lower Bucks,50 to 85 percent,Cell,1,0.6971,1.0686,0.8598,1.1181,2018-10-27 00:09:13
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Not at all likely,Republican,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,0,0.8825,1.4139,1.3303,0.8006,2018-10-27 00:09:31
Dem,18 to 34,Grade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,Lower Bucks,50 to 85 percent,Cell,1,0.8419,1.8168,2.0472,1.8464,2018-10-27 00:10:34
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.97,0.9971,0.6444,0.9899,2018-10-27 00:13:16
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9448,0.9243,0.6331,0.9263,2018-10-27 00:15:57
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9022,0.6847,0.4175,0.6896,2018-10-27 00:17:27
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9484,0.9065,0.6643,0.9081,2018-10-27 00:19:15
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6662,0.787,0.7927,0.8298,2018-10-27 00:19:24
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.7263,0.4317,0.7264,2018-10-27 00:20:18
Dem,50 to 64,Graduate or Professional Degree,Black,Male,Black,Don't know,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Montgomery,85 percent or higher,Cell,1,0.97,0.8205,0.4224,0.8207,2018-10-27 00:21:12
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.97,0.965,0.6256,0.9652,2018-10-27 00:21:48
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.6155,0.3253,0.6156,2018-10-27 00:21:48
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Don't know,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Lower Bucks,85 percent or higher,Cell,1,0.97,0.5884,0.3525,0.5885,2018-10-27 00:22:15
Rep,18 to 34,Some college or trade school,White,Male,White,Don't know,Dems. take House,Unfavorable,Favorable,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Landline,0.8889,0.5124,1.1918,1.6147,1.2775,2018-10-27 00:22:42
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.5188,1.1415,1.5718,1.259,2018-10-27 00:23:18
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Middle/Upper Bucks,Less than 50 percent,Cell,1,0.388,2.0177,4.5969,2.3579,2018-10-27 00:24:12
Rep,18 to 34,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6783,1.8704,3.0469,1.966,2018-10-27 00:24:30
Und,65 and older,High school,White,Female,White,Approve,Don't know,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,0.4444,0.97,1.4139,1.2103,1.2943,2018-10-27 00:24:39
Rep,35 to 49,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Don't know,Don't know,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Cell,0.5556,0.8449,0.8256,0.509,0.6983,2018-10-27 00:25:24
Rep,18 to 34,Some college or trade school,White,Female,White,Don't know,Dems. take House,Don't know,Favorable,30 to 44,Some College Educ.,Democratic,Female,Somewhat likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,Less than 50 percent,Cell,0.5556,0.4958,1.1174,1.8954,0.7986,2018-10-27 00:27:30
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.7949,1.2264,0.9529,1.2568,2018-10-27 00:29:00
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Lower Bucks,50 to 85 percent,Cell,1,0.8118,1.1959,0.9359,1.2217,2018-10-27 00:35:04
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.8727,0.8682,0.7117,0.8907,2018-10-27 00:36:07
Dem,18 to 34,Bachelors' degree,Black,Female,White,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,Non-White,Montgomery,50 to 85 percent,Cell,1,0.7915,1.0772,1.0143,1.1046,2018-10-27 00:36:43
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,Less than 50 percent,Cell,0.8889,0.3854,1.19,1.7119,1.3376,2018-10-27 00:36:52
Dem,50 to 64,High school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Montgomery,Less than 50 percent,Cell,1,0.3471,2.029,4.3715,2.4274,2018-10-27 00:37:46
Rep,50 to 64,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),Nonwhite,50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.7946,0.7418,0.5236,0.738,2018-10-27 00:39:07
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Lower Bucks,50 to 85 percent,Cell,1,0.7105,0.9575,0.7077,0.9987,2018-10-27 00:40:37
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lower Bucks,50 to 85 percent,Cell,1,0.8323,0.8912,0.4338,0.9072,2018-10-27 00:42:34
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9128,0.8515,0.4637,0.8564,2018-10-27 00:43:19
Und,35 to 49,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",35 to 49,Unknown,Lower Bucks,50 to 85 percent,Cell,1,0.6157,1.1041,1.0026,1.1226,2018-10-27 00:44:04
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Lower Bucks,85 percent or higher,Cell,1,0.9019,0.9861,0.527,0.9931,2018-10-27 00:44:22
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6977,1.0059,1.191,1.0826,2018-10-27 00:45:34
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.8739,0.7415,0.4812,0.7497,2018-10-27 00:45:34
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Lower Bucks,85 percent or higher,Cell,1,0.9466,0.7387,0.4158,0.7401,2018-10-27 00:47:52
Dem,65 and older,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Non-White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9324,0.6999,0.3993,0.7022,2018-10-27 00:48:46
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Lower Bucks,85 percent or higher,Cell,1,0.97,0.8163,0.5183,0.8164,2018-10-27 00:51:46
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.936,1.0182,0.6567,1.0084,2018-10-27 00:55:31
Rep,65 and older,Grade school,Unknown,Male,Other,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Unknown,Montgomery,85 percent or higher,Cell,1,0.9024,1.4516,1.1114,1.4619,2018-10-27 00:57:10
Rep,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.8171,1.5579,1.492,1.6201,2018-10-27 00:59:25
Rep,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.9243,0.6167,0.9245,2018-10-27 01:02:39
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,50 to 85 percent,Cell,0,0.6123,1.7031,2.3629,0.5976,2018-10-27 01:06:15
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Lower Bucks,50 to 85 percent,Cell,1,0.7393,0.845,0.7179,0.845,2018-10-27 01:06:51
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9498,1.0951,0.627,1.0969,2018-10-27 15:47:18
Rep,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.8746,0.8889,0.5058,0.8987,2018-10-27 15:50:18
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Montgomery,85 percent or higher,Landline,1,0.9689,1.4609,1.3589,1.4613,2018-10-27 16:03:55
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.97,0.8113,0.3866,0.8114,2018-10-27 16:16:39
Dem,35 to 49,Graduate or Professional Degree,Asian,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.7757,0.5287,0.7759,2018-10-27 16:22:12
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lower Bucks,85 percent or higher,Landline,1,0.9246,0.654,0.3614,0.6475,2018-10-27 16:39:14
Dem,50 to 64,Some college or trade school,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,Non-White,Lower Bucks,85 percent or higher,Landline,1,0.97,1.0884,0.6052,1.0941,2018-10-27 17:04:51
Rep,50 to 64,Bachelors' degree,Unknown,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,Unknown,Lower Bucks,85 percent or higher,Landline,1,0.9632,0.9758,0.501,0.9764,2018-10-27 17:08:27
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,Less than 50 percent,Landline,1,0.4713,1.4446,2.2336,1.6231,2018-10-27 17:32:34
Rep,65 and older,Bachelors' degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,or as a member of another political party,Nonwhite,65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.7834,0.4648,0.7835,2018-10-27 17:39:01
Rep,35 to 49,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Republican,Nonwhite,35 to 49,White,Lower Bucks,Less than 50 percent,Landline,1,0.1097,0.8991,3.9438,1.4078,2018-10-27 17:40:49
Rep,50 to 64,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.97,0.9243,0.6167,0.9176,2018-10-27 17:44:56
Rep,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Montgomery,85 percent or higher,Landline,1,0.9316,0.9589,0.5403,0.9623,2018-10-27 17:45:01
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,85 percent or higher,Landline,1,0.9685,1.7798,1.2779,1.7804,2018-10-27 17:46:26
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Lower Bucks,50 to 85 percent,Landline,1,0.6225,0.7914,0.5311,0.8038,2018-10-27 18:12:00
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.97,1.3293,0.9798,1.3197,2018-10-27 18:42:08
Rep,65 and older,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",65 and older,Unknown,Montgomery,50 to 85 percent,Landline,0.4444,0.8218,0.5688,0.3322,0.435,2018-10-27 18:57:08
Rep,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Middle/Upper Bucks,Less than 50 percent,Cell,1,0.3204,2.3577,7.1584,2.6145,2018-10-27 19:26:32
Und,50 to 64,Some college or trade school,Unknown,Male,Hispanic,Approve,Don't know,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Very likely,or as a member of another political party,Nonwhite,50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,0.8889,0.8587,1.1882,0.9012,1.1614,2018-10-27 19:37:10
Und,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,Unknown,Middle/Upper Bucks,Less than 50 percent,Cell,0.2222,0.1314,1.2664,6.0195,0.4462,2018-10-27 20:06:15
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.97,0.6155,0.3253,0.6156,2018-10-27 20:36:25
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6723,1.1337,0.935,1.1934,2018-10-27 20:40:01
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9549,0.7834,0.4721,0.7896,2018-10-27 20:58:25
