response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Landline,1,0.97,0.7648,0.3541,0.7704,2018-10-23 14:13:42
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Cities,85 percent or higher,Landline,1,0.9115,1.2061,0.8343,1.2353,2018-10-23 14:13:42
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,1.3044,0.8654,1.3043,2018-10-23 14:14:00
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.7436,0.3379,0.749,2018-10-23 14:14:00
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Madison County,50 to 85 percent,Cell,1,0.834,1.0505,0.5351,1.0767,2018-10-23 14:14:09
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Landline,1,0.9106,0.9102,0.4096,0.9222,2018-10-23 14:14:09
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,Cities,85 percent or higher,Landline,1,0.9541,0.6008,0.2383,0.61,2018-10-23 14:14:18
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Cities,50 to 85 percent,Landline,1,0.7795,1.1055,0.8551,1.1444,2018-10-23 14:14:36
Dem,65 and older,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,Cities,85 percent or higher,Landline,1,0.9407,0.8149,0.5073,0.8228,2018-10-23 14:14:45
Dem,50 to 64,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,50 to 64,Non-White,Rest,50 to 85 percent,Cell,0.6667,0.726,0.8532,0.6131,0.7099,2018-10-23 14:14:54
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.9337,0.7121,0.3523,0.7103,2018-10-23 14:14:54
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Cities,85 percent or higher,Cell,1,0.97,0.8859,0.6254,0.8858,2018-10-23 14:15:03
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Don't know,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Not very likely,Republican,"White, 4-Year College Grads",65 and older,White,Champaign/Urbana,50 to 85 percent,Landline,0.2222,0.6138,1.3078,0.9657,0.6775,2018-10-23 14:15:03
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.8896,0.6371,0.2816,0.6354,2018-10-23 14:15:21
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Champaign/Urbana,50 to 85 percent,Cell,1,0.8011,2.6974,2.6711,2.7809,2018-10-23 14:15:21
Dem,50 to 64,High school,Hispanic,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Female,Not very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,Non-White,Rest,Less than 50 percent,Cell,0,0.0684,1.0874,6.2776,0.2956,2018-10-23 14:15:30
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9619,0.7324,0.3584,0.7382,2018-10-23 14:15:30
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.6371,0.2583,0.6418,2018-10-23 14:15:39
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Cities,85 percent or higher,Cell,1,0.97,0.6849,0.3082,0.6848,2018-10-23 14:15:39
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Madison County,85 percent or higher,Landline,1,0.9463,0.7846,0.3857,0.7918,2018-10-23 14:16:15
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.9509,0.5791,0.9579,2018-10-23 14:16:42
Und,35 to 49,Bachelors' degree,White,Male,White,Don't know,Don't know,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Champaign/Urbana,85 percent or higher,Cell,1,0.9012,1.321,0.7668,1.3401,2018-10-23 14:16:42
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.6509,1.0761,1.0308,1.0959,2018-10-23 14:16:51
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4552,1.0215,1.6328,1.1639,2018-10-23 14:17:00
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,0.8889,0.9317,0.8566,0.516,0.8602,2018-10-23 14:17:00
Dem,35 to 49,Bachelors' degree,Unknown,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),Nonwhite,35 to 49,Unknown,Madison County,85 percent or higher,Cell,1,0.8863,0.8911,0.4656,0.9177,2018-10-23 14:17:09
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Cities,85 percent or higher,Landline,1,0.893,0.6695,0.2954,0.6799,2018-10-23 14:17:18
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.0944,0.5576,1.9416,0.9125,2018-10-23 14:17:18
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9539,0.7436,0.3436,0.7499,2018-10-23 14:17:54
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,1.3044,0.8654,1.314,2018-10-23 14:17:54
Dem,65 and older,High school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Non-White,Cities,85 percent or higher,Landline,1,0.9649,1.0951,0.7244,1.1035,2018-10-23 14:18:03
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.8009,0.936,0.6089,0.965,2018-10-23 20:33:28
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Champaign/Urbana,85 percent or higher,Cell,1,0.97,1.0682,0.5494,1.076,2018-10-23 20:47:09
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,Cities,Less than 50 percent,Cell,1,0.374,0.5121,0.6277,0.6451,2018-10-23 20:48:39
Und,35 to 49,Bachelors' degree,White,Female,White,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.1008,0.6648,2.3691,1.0704,2018-10-23 20:56:45
Rep,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Champaign/Urbana,85 percent or higher,Cell,1,0.97,1.0473,0.5485,1.0551,2018-10-23 20:57:21
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9116,0.8367,0.5302,0.8569,2018-10-23 21:05:24
Und,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,0.2222,0.3047,1.0016,2.435,0.398,2018-10-23 21:08:42
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Cities,Less than 50 percent,Cell,0.7778,0.3757,0.5539,0.7667,0.602,2018-10-23 21:21:50
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7257,1.1769,1.0053,1.187,2018-10-23 21:26:11
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,[DO NOT READ] Don't know/Refused,Democratic,Male,Already voted,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.8058,0.5768,0.8159,2018-10-23 21:36:09
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Madison County,85 percent or higher,Cell,1,0.97,1.1568,0.6931,1.1653,2018-10-23 21:39:27
Rep,35 to 49,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Cities,85 percent or higher,Cell,1,0.9607,0.8859,0.6315,0.893,2018-10-23 21:45:36
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Dems. take House,Unfavorable,Favorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.97,0.9848,0.682,0.9921,2018-10-23 21:46:40
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Cities,85 percent or higher,Cell,0.8889,0.9679,0.7044,0.3237,0.707,2018-10-23 21:48:10
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Champaign/Urbana,85 percent or higher,Cell,1,0.97,1.1525,0.5858,1.161,2018-10-23 21:48:55
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9697,1.1478,0.7448,1.1563,2018-10-23 21:49:49
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Madison County,85 percent or higher,Cell,1,0.9664,1.2748,0.732,1.2844,2018-10-23 21:50:16
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Cell,1,0.8889,0.889,0.4218,0.9034,2018-10-23 22:01:43
Dem,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,30 to 44,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.5761,1.4762,1.7404,1.6716,2018-10-23 22:04:43
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,White,Madison County,85 percent or higher,Cell,1,0.9018,1.3052,0.7804,1.3014,2018-10-23 22:11:01
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.6736,1.0059,0.9989,1.0662,2018-10-23 22:15:04
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Cities,85 percent or higher,Cell,1,0.97,0.7706,0.4545,0.7763,2018-10-23 22:18:00
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Madison County,85 percent or higher,Cell,1,0.97,0.9606,0.5168,0.9605,2018-10-23 22:25:07
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Cell,1,0.9464,0.889,0.3962,0.8972,2018-10-23 22:31:50
Dem,50 to 64,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Democrat,Nonwhite,50 to 64,Non-White,Cities,50 to 85 percent,Cell,1,0.6487,0.7317,0.6321,0.8062,2018-10-23 22:33:38
Dem,35 to 49,High school,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Cities,85 percent or higher,Cell,1,0.9062,1.2443,0.9951,1.2615,2018-10-23 22:35:17
Dem,50 to 64,Graduate or Professional Degree,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Cities,85 percent or higher,Landline,1,0.97,0.6026,0.2652,0.6071,2018-10-23 22:55:14
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Cities,85 percent or higher,Landline,1,0.91,0.7063,0.485,0.7236,2018-10-23 22:58:47
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Champaign/Urbana,85 percent or higher,Landline,1,0.9028,1.3198,0.8721,1.3386,2018-10-23 23:02:20
Dem,65 and older,Bachelors' degree,Black,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,Non-White,Cities,85 percent or higher,Landline,1,0.9538,0.6199,0.2547,0.6295,2018-10-23 23:04:35
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.9736,0.576,0.9857,2018-10-23 23:06:05
Dem,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Rest,85 percent or higher,Landline,1,0.97,0.6208,0.2712,0.6254,2018-10-23 23:08:11
Rep,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8684,1.1751,0.8273,1.1726,2018-10-23 23:11:38
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Cities,Less than 50 percent,Landline,1,0.454,1.0484,1.7326,1.1952,2018-10-23 23:13:53
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Favorable,45 to 64,High School Grad. or Less,Other,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Cities,Less than 50 percent,Landline,0,0.0457,1.1031,6.2295,0.2282,2018-10-23 23:14:29
Rep,18 to 34,Bachelors' degree,White,Male,Hispanic,Don't know,Don't know,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,White,Rest,85 percent or higher,Cell,1,0.951,1.018,0.5768,1.0269,2018-10-23 23:16:26
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5739,1.259,1.2675,1.3726,2018-10-23 23:17:02
Dem,18 to 34,Some college or trade school,White,Male,Asian,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,18 to 34,White,Madison County,Less than 50 percent,Cell,1,0.3781,1.4899,3.7142,1.7631,2018-10-23 23:18:06
Und,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Cities,50 to 85 percent,Cell,0.7778,0.7576,1.3775,1.2853,1.3829,2018-10-23 23:19:09
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.639,0.2923,0.639,2018-10-23 23:21:42
Und,35 to 49,Bachelors' degree,Unknown,Female,Asian,Approve,Reps. keep House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Female,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,35 to 49,Unknown,Champaign/Urbana,50 to 85 percent,Landline,0.7778,0.5216,1.3057,1.2592,0.9998,2018-10-23 23:24:55
Dem,50 to 64,High school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Madison County,85 percent or higher,Landline,1,0.97,1.3691,0.8897,1.3862,2018-10-23 23:26:07
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Cities,85 percent or higher,Landline,0.8889,0.9544,0.8587,0.536,0.852,2018-10-23 23:27:37
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Champaign/Urbana,85 percent or higher,Landline,1,0.9018,1.1223,0.5599,1.1384,2018-10-23 23:30:19
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Champaign/Urbana,85 percent or higher,Landline,1,0.97,1.325,0.8061,1.3347,2018-10-23 23:31:04
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9558,0.7413,0.3031,0.7475,2018-10-23 23:31:31
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Cell,1,0.7789,0.975,0.7285,1.0094,2018-10-23 23:35:50
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9055,1.1254,0.7963,1.141,2018-10-23 23:36:44
Rep,65 and older,[DO NOT READ] Refused,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.9158,0.6704,0.9225,2018-10-23 23:38:41
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,85 percent or higher,Cell,1,0.8738,1.396,1.2066,1.442,2018-10-23 23:39:49
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Champaign/Urbana,85 percent or higher,Landline,1,0.97,1.3513,0.8074,1.3613,2018-10-23 23:48:48
Rep,65 and older,High school,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Other,Female,Already voted,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.7752,1.3641,1.0955,1.4448,2018-10-23 23:53:00
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.96,0.9736,0.582,0.9814,2018-10-23 23:53:00
Dem,65 and older,Bachelors' degree,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,Non-White,Cities,85 percent or higher,Cell,1,0.97,0.6079,0.25,0.6154,2018-10-23 23:54:21
Dem,35 to 49,Bachelors' degree,Black,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Non-White,Cities,85 percent or higher,Cell,1,0.97,0.6271,0.2965,0.6317,2018-10-23 23:54:30
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9573,0.7121,0.3436,0.7179,2018-10-23 23:54:48
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.3707,1.0016,2.0018,1.1901,2018-10-23 23:55:15
